##id	name	Amused	Disappointed	Indignant	Satisfied	Worried
9333536	Biker55	0.28	0.04	0.52	0.11	0.02
8777828	ermannozaff	0.09	0.08	0.56	0.16	0.1
1849307	Bear1960	0.12	0	0.75	0	0.12
10079676	Lettore_10079676	0.02	0.02	0.55	0.27	0.12
9835596	Lettore_9835596	0.04	0.16	0.51	0.22	0.06
9229711	Mark70	0.14	0.28	0.14	0.14	0.28
2387070	first100	0.05	0.05	0.6	0.24	0.04
1836651	La.segretaria	0.16	0.07	0.56	0.05	0.14
1931455	oren70	0.04	0.25	0.38	0.2	0.11
9101318	Lettore_9101318	0.13	0.13	0.27	0.27	0.18
7176473	tucano50	0.06	0.09	0.72	0.06	0.04
9202652	iAnSa	0.14	0.14	0.07	0.57	0.07
2832417	caballish	0.34	0.03	0.35	0.21	0.04
2951393	Lettore_2951393	0.09	0.09	0.52	0.14	0.14
2794811	Lettore_2794811	0.21	0.12	0.38	0.25	0.02
2365346	Lettore_2365346	0.08	0.13	0.52	0.21	0.04
9770645	Lettore_9770645	0.33	0.17	0.17	0.26	0.04
2862617	alfor60	0.09	0.06	0.28	0.46	0.08
2395319	bellini	0.09	0.15	0.19	0.46	0.09
5769463	teknoraver	0.25	0.16	0.2	0.2	0.16
967409	TrueAlisendre	0.18	0.12	0.31	0.25	0.12
5365654	Terensill	0.16	0	0.16	0.33	0.33
2448980	necaev	0.15	0.09	0.43	0.07	0.24
9037226	fabio49tn	0.03	0	0.5	0.34	0.11
5229799	stenpar	0.6	0	0	0.2	0.2
6064397	Lettore_6064397	0.03	0.06	0.35	0.41	0.12
9136205	Pasonic	0.21	0.17	0.4	0.1	0.1
9395661	echidna.oceano	0.19	0.16	0.12	0.21	0.3
8798312	Lettore_8798312	0.03	0.21	0.42	0.28	0.03
9927466	Lettore_9927466	0.12	0.37	0.25	0	0.25
3204060	hancks1972	0.08	0.2	0.41	0.25	0.04
3211998	Lettore_3211998	0.15	0.23	0.38	0.15	0.07
9087048	Bacigalupo	0.16	0.33	0	0.33	0.16
9049500	lostphc	0.06	0.27	0.3	0.22	0.14
9217205	Lettore_9217205	0.04	0.13	0.54	0.18	0.09
2876276	somsieri	0.08	0.17	0.44	0.24	0.05
9829958	random911	0.4	0	0.2	0	0.4
2837865	m.clyde	0.06	0.03	0.72	0.09	0.09
825172	badenbaden	0.04	0.05	0.45	0.25	0.18
8434047	Nadryv	0.08	0.16	0.08	0.58	0.08
2508404	Lettore_2508404	0.52	0.14	0.16	0.14	0.04
9174925	Ayace	0.02	0.02	0.26	0.64	0.02
5446802	labari82	0.11	0.11	0.42	0.29	0.04
5833618	Lettore_5833618	0.33	0.08	0.25	0.25	0.08
9365021	Lettore_9365021	0.25	0.12	0.25	0.25	0.12
2520988	Lettore_2520988	0.13	0.17	0.48	0.13	0.06
2864320	acaceto	0.1	0.05	0.42	0.15	0.26
9345431	Lettore_9345431	0.08	0.05	0.44	0.39	0.02
9802510	commentatore7	0.02	0.05	0.67	0.16	0.08
5365825	RiCo67	0.07	0.15	0.58	0.13	0.05
9472635	perla1940	0.09	0.05	0.36	0.32	0.16
3058802	elovzu	0.02	0.04	0.67	0.25	0.01
3326531	Lettore_3326531	0.03	0.01	0.16	0.77	0.01
8912655	Cariatide	0.05	0.01	0.28	0.61	0.03
2095342	monsa74	0.06	0.32	0.29	0.17	0.13
2792282	Lettore_2792282	0.14	0.14	0.21	0.28	0.21
2837922	clone47	0.04	0.02	0.64	0.23	0.04
9710839	bollablu	0.05	0.3	0.16	0.22	0.25
8871715	eliantos	0.17	0.08	0.31	0.33	0.08
3354630	Lettore_3354630	0.09	0.18	0.13	0.45	0.13
10277559	Lettore_10277559	0.05	0	0.44	0.22	0.27
9745445	Paolino1	0.02	0.04	0.62	0.3	0.02
6013613	Lettore_6013613	0.06	0.37	0.37	0	0.18
1738204	Emigrato	0.03	0.29	0.26	0.14	0.26
5808673	Lettore_5808673	0.05	0.02	0.47	0.44	0.02
9767839	Lettore_9767839	0.09	0.09	0.27	0.36	0.18
9351337	desterina	0.28	0.07	0.32	0.14	0.17
5848545	mauro5	0.05	0.13	0.38	0.17	0.24
9116448	Lettore_9116448	0.18	0.3	0.19	0.29	0.02
6002649	Robiusa	0.15	0.17	0.37	0.25	0.03
9661327	Lettore_9661327	0.2	0.2	0	0.4	0.2
9519372	Riccardo32	0.05	0.05	0.61	0.26	0.01
5681047	tricolambica	0.1	0.4	0.3	0	0.2
8877723	pieropom	0.39	0.1	0.27	0.15	0.06
2417190	Lettore_2417190	0.08	0.06	0.32	0.22	0.29
8122917	ipero	0.08	0.56	0.13	0.04	0.17
9041254	Lettore_9041254	0.09	0.26	0.31	0.15	0.18
5359684	PARTECIPANTE87	0.12	0.62	0	0.12	0.12
344379	guidoriccio	0.09	0.23	0.37	0.18	0.11
5735602	bachina	0.02	0.14	0.6	0.2	0.02
2695168	Lettore_2695168	0.18	0.16	0.1	0.4	0.13
9349815	Lettore_9349815	0.26	0.13	0.3	0.17	0.13
1799653	galeno345	0.12	0.04	0.66	0.14	0.02
9300340	SirL	0.14	0	0.42	0.28	0.14
5507984	labellaotero	0.05	0.05	0.39	0.39	0.1
8260662	FFFVVV	0.05	0.05	0.7	0.05	0.11
8311487	Lettore_8311487	0.02	0.02	0.43	0.45	0.05
9085435	adams	0.03	0	0.66	0.03	0.25
631677	paolapi	0.01	0.09	0.41	0.43	0.04
851655	Lettore_851655	0.05	0.24	0.28	0.3	0.11
9512508	MerideGreis	0.13	0.33	0.26	0.2	0.06
502884	GenioLatenio	0.12	0.12	0.5	0.12	0.12
9071916	Lettore_9071916	0.22	0.11	0.11	0.44	0.11
55190	kampax	0.1	0.15	0.31	0.31	0.1
9389032	Lettore_9389032	0.06	0.01	0.63	0.23	0.05
9061102	vallina	0.14	0.02	0.29	0.48	0.04
9336190	Lorenz	0.07	0.02	0.53	0.28	0.07
10349817	Lettore_10349817	0.03	0	0.43	0.43	0.1
5472631	davasto	0.04	0.08	0.3	0.3	0.26
9789683	gigia38	0.05	0.03	0.52	0.28	0.09
5725825	Lettore_5725825	0.33	0	0.33	0	0.33
8718424	Ripresa	0.14	0.05	0.33	0.36	0.09
5706045	Caponord66	0.04	0.06	0.6	0.25	0.02
2774423	Lalupa	0.26	0.2	0.26	0.13	0.13
10535096	il_comunista	0.2	0.1	0.3	0.3	0.1
8929221	Lettore_8929221	0.18	0.14	0.43	0.16	0.06
3574434	misterbraun	0.09	0.18	0.32	0.3	0.09
3698513	FINNUALA	0.06	0.46	0.06	0.2	0.2
3532666	barcablu	0.21	0.1	0.25	0.25	0.17
10556430	Lettore_10556430	0.01	0.29	0.41	0.16	0.09
5837113	Lettore_5837113	0.14	0.16	0.33	0.24	0.1
1799742	elessendreem	0.15	0.06	0.26	0.49	0.02
10020163	Lettore_10020163	0.42	0	0.42	0.1	0.05
2225970	Lettore_2225970	0.1	0.08	0.53	0.23	0.04
2896281	rarissimo	0.05	0.36	0.01	0.47	0.08
1825284	antoniodp	0.08	0.14	0.41	0.29	0.07
2980788	Lettore_2980788	0.09	0.26	0.22	0.2	0.2
9305952	gattasc	0.3	0.23	0.19	0.07	0.19
5386669	petrocelli	0.13	0.06	0.48	0.1	0.2
2932233	Pico73	0.2	0.19	0.3	0.24	0.04
9622995	doge88	0.05	0.27	0	0.55	0.11
2600582	Luca_68	0.08	0.08	0.38	0.35	0.08
2983817	Lettore_2983817	0.04	0.26	0.26	0.21	0.21
7988643	nocchieruto	0.01	0.13	0.68	0.1	0.05
3527225	desertodeitartari	0.1	0	0.7	0.1	0.1
2284881	baraba	0.01	0.12	0.45	0.29	0.1
1683056	Rinato	0.13	0.13	0.26	0.33	0.13
10033417	Lettore_10033417	0.08	0.08	0.5	0.25	0.08
9057639	Lettore_9057639	0.06	0.13	0.46	0.27	0.06
3340646	tabu	0.17	0.02	0.65	0.11	0.02
3060598	ragnovolante	0.13	0.2	0.45	0.16	0.03
9116410	Lettore_9116410	0.18	0.29	0.27	0.1	0.13
2006206	bolaf	0.08	0.08	0.5	0.16	0.16
1615686	sovietiko	0.25	0	0.25	0	0.5
932678	Lettore_932678	0.04	0.15	0.54	0.17	0.08
9206817	rumagnol01	0.25	0.04	0.3	0.36	0.03
9659036	Lettore_9659036	0.25	0.25	0	0	0.5
2810734	Lettore_2810734	0.4	0.05	0.24	0.24	0.05
2843619	Lettore_2843619	0.1	0.08	0.55	0.14	0.11
7988764	luckyfe	0.14	0.16	0.27	0.35	0.05
9383762	Lettore_9383762	0.12	0.15	0.38	0.2	0.12
9438311	Gingiscan66	0.07	0.14	0.21	0.5	0.07
9774306	Alegret	0.11	0.03	0.58	0.21	0.05
9078588	Lettore_9078588	0.02	0.05	0.37	0.46	0.07
3507708	Lettore_3507708	0.08	0.1	0.35	0.29	0.16
2257577	Lettore_2257577	0.08	0.05	0.38	0.3	0.16
5109238	caplevio	0.5	0	0	0	0.5
9135829	Korthals	0.03	0.01	0.44	0.46	0.03
9637902	IK2AAL_radioamatore	0.33	0.08	0.25	0.25	0.08
2705849	Lettore_2705849	0.04	0.32	0.08	0.24	0.32
2847181	flori2	0.3	0.18	0.21	0.26	0.02
5791314	Lettore_5791314	0.21	0.07	0	0.28	0.42
2037139	Fraan	0.05	0.19	0.47	0.22	0.05
3547537	etabeta1942	0.12	0.15	0.24	0.29	0.17
2754988	bignoca	0.12	0.09	0.48	0.23	0.06
3073715	Lettore_3073715	0.21	0.03	0.52	0.13	0.07
9525590	italia01	0.06	0.02	0.5	0.38	0.02
8970981	Enrico60	0.01	0.15	0.35	0.43	0.03
9116439	Lettore_9116439	0.2	0.1	0.5	0.15	0.05
9384572	nettoride	0.07	0.03	0.35	0.46	0.06
5535472	Lettore_5535472	0.14	0	0.57	0.14	0.14
5815993	corr55	0.03	0.05	0.64	0.23	0.03
9349796	Lettore_9349796	0.03	0.07	0.64	0.16	0.09
9362760	Lettore_9362760	0.08	0.18	0.2	0.31	0.2
1955998	Raffaele444	0.17	0.23	0	0.47	0.11
2887029	Lettore_2887029	0.01	0.2	0.4	0.32	0.04
8854204	fermantiport	0.03	0.08	0.63	0.1	0.14
9636540	Lettore_9636540	0.03	0.3	0.17	0.42	0.05
9725012	Lettore_9725012	0.2	0	0.4	0	0.4
10116624	triv	0.14	0.28	0.28	0.21	0.07
9458714	chedubbio	0.15	0.23	0.23	0.23	0.15
8808757	pico17	0.2	0.12	0.24	0.22	0.19
9118366	Lettore_9118366	0.14	0.11	0.3	0.28	0.13
10040385	fedoremelianenko	0.22	0.11	0.29	0.11	0.25
2100290	kovner	0.07	0.15	0.48	0.19	0.09
5228381	paucolony	0.08	0.14	0.43	0.26	0.06
2807284	Mavericks	0.08	0.09	0.56	0.16	0.09
5152705	ceemdb	0.01	0.13	0.51	0.29	0.03
2810632	fiorebaume	0.07	0.3	0.19	0.36	0.06
3447772	Lettore_3447772	0.05	0.41	0.35	0.11	0.05
30394	Panoramixxx	0.12	0.21	0.31	0.21	0.12
7791916	Lettore_7791916	0.32	0.08	0.12	0.24	0.24
3208423	insieme78	0.15	0.15	0.37	0.25	0.07
2851054	Lettore_2851054	0.33	0	0.33	0.16	0.16
1653906	vou-ja-noBrasil	0.03	0.07	0.35	0.5	0.03
9050244	Lettore_9050244	0.21	0.2	0.34	0.19	0.03
1824362	mistercaso	0.6	0	0.2	0	0.2
2732719	Lettore_2732719	0.02	0.08	0.4	0.24	0.24
1863644	catemos	0.11	0.2	0.34	0.21	0.12
867780	usernameomar	0.09	0.25	0.18	0.36	0.1
9041300	Lettore_9041300	0.07	0.21	0.29	0.39	0.01
8248051	protax	0.33	0.33	0	0	0.33
8884409	emme48	0.21	0	0.42	0.1	0.26
9458095	Lettore_9458095	0.02	0.02	0.69	0.16	0.09
8997555	Lettore_8997555	0.27	0.05	0.46	0.19	0.01
2840398	Lettore_2840398	0.36	0.19	0.24	0.12	0.07
8421691	mercerian	0.11	0.06	0.16	0.55	0.1
5743774	Lettore_5743774	0.21	0.09	0.37	0.23	0.08
91903	PeterAngel	0.41	0.02	0.05	0.45	0.04
3037587	high.t	0.25	0.31	0.08	0.19	0.14
1796590	cletus	0.18	0.09	0.27	0.4	0.04
2158758	Lettore_2158758	0.04	0.08	0.6	0.13	0.13
9631513	weser	0.15	0.12	0.24	0.45	0.03
9866621	Lettore_9866621	0.15	0.06	0.17	0.06	0.53
847702	luiso	0.1	0.35	0	0.2	0.35
5501215	Lettore_5501215	0.14	0.14	0.57	0	0.14
1129555	Lettore_1129555	0.12	0.08	0.12	0.54	0.12
9062637	E.T.	0.06	0.15	0.31	0.34	0.12
5359208	zeroincondotta	0.37	0	0.12	0.25	0.25
9418854	Lettore_9418854	0.06	0.3	0.06	0.51	0.05
2829922	Meluccio77	0.16	0.07	0.43	0.28	0.03
6024844	lettoreA	0.05	0.2	0.17	0.45	0.09
5506510	Advocaat	0.28	0.08	0.23	0.11	0.27
3212689	maza05	0.3	0.15	0.25	0.25	0.05
9516613	rattazzo	0.03	0.12	0.56	0.19	0.07
9315885	Nevertheless	0.07	0.5	0.15	0.14	0.11
10373866	Peppe03	0.12	0.01	0.61	0.18	0.05
2727722	pauloner	0.25	0	0.25	0.25	0.25
1991746	Lettore_1991746	0.15	0.15	0.32	0.21	0.15
7751044	Lettore_7751044	0.01	0.16	0.69	0.06	0.05
10329796	Gica56	0.04	0.19	0.51	0.15	0.08
3225878	flagab	0.12	0.12	0	0.5	0.25
8389323	Lettore_8389323	0.11	0.11	0.22	0.33	0.22
9616959	Lettore_9616959	0.08	0	0.67	0.21	0.02
1740680	filikli	0.44	0.22	0	0.11	0.22
2819491	ombrarossa	0.05	0.12	0.38	0.37	0.06
2896325	raff072	0.25	0	0.25	0.25	0.25
9655466	tinoponca	0.16	0.16	0	0.33	0.33
6032901	Lettore_6032901	0.02	0.06	0.53	0.23	0.14
9307666	marenostrum	0.03	0.17	0.33	0.35	0.1
2542841	briand	0.07	0.03	0.24	0.62	0.03
3203004	elio_BA	0.06	0.1	0.35	0.35	0.12
10000470	pirrettivincenzo	0.04	0.3	0.18	0.34	0.14
9434505	Gianluca77	0.14	0.42	0	0.14	0.28
10081261	VanessaCofC	0.11	0.07	0.22	0.18	0.4
265144	Janeway	0.08	0.19	0.5	0.16	0.05
3566954	Lettore_3566954	0.19	0.03	0.61	0.06	0.09
3615995	Marcourli	0.09	0.09	0.52	0.19	0.09
5089768	Lettore_5089768	0.07	0.17	0.5	0.17	0.05
8152722	florie1981	0.12	0.16	0.44	0.16	0.12
5825309	Lettore_5825309	0.05	0.27	0.51	0.13	0.02
8506403	Lettore_8506403	0.01	0.08	0.23	0.62	0.03
2830434	noni48	0.19	0.28	0.26	0.11	0.14
9075944	ILDE	0.17	0.03	0.31	0.28	0.19
9065315	Lettore_9065315	0.16	0.08	0.41	0.24	0.08
9042671	Lettore_9042671	0.17	0.05	0.45	0.17	0.14
1311623	Lettore_1311623	0.14	0.1	0.49	0.18	0.08
3479367	Lettore_3479367	0.1	0.07	0.57	0.24	0.01
486977	Lettore_486977	0.13	0.1	0.4	0.2	0.14
2868723	Lettore_2868723	0.09	0.18	0.31	0.36	0.04
9074267	Lettore_9074267	0.04	0.02	0.27	0.62	0.03
10030137	Oaiki	0.22	0.05	0.31	0.34	0.05
1794108	Lettore_1794108	0.01	0.04	0.45	0.47	0.01
3542174	brenva	0.5	0	0	0	0.5
2716002	Renzetto	0.2	0	0.17	0.58	0.02
8358043	francorosso	0.03	0	0.66	0.16	0.13
1061131	Assman1978	0.19	0.13	0.24	0.38	0.04
9056909	saroschi	0.09	0.14	0.33	0.09	0.33
2599170	Lettore_2599170	0.07	0	0.3	0.46	0.15
9360139	Lettore_9360139	0.09	0.26	0.25	0.26	0.11
9042956	ZinoGattoNero	0.23	0	0.35	0.29	0.11
2810565	Lettore_2810565	0.13	0.08	0.6	0.1	0.06
3208073	catlive	0.02	0.13	0.61	0.17	0.04
2801611	Lettore_2801611	0.28	0.02	0.18	0.48	0.02
9439783	Lettore_9439783	0.02	0.24	0.5	0.15	0.07
1840429	zema77	0.04	0.04	0.35	0.53	0.02
8829094	Fr.Dr.	0.03	0.09	0.44	0.16	0.26
9434624	Freeman76	0.03	0.03	0.51	0.36	0.05
9797570	Lettore_9797570	0.11	0.08	0.29	0.48	0.02
5458920	ingiroperoma	0.16	0	0.44	0.2	0.2
9187773	Lettore_9187773	0.08	0.08	0.33	0.41	0.08
9398729	Lettore_9398729	0.02	0.07	0.26	0.55	0.08
5861867	Lettore_5861867	0.02	0.06	0.46	0.35	0.08
2451463	mariosan	0.14	0.06	0.3	0.39	0.08
9388876	sacrificiumintellectus	0.07	0.01	0.62	0.24	0.03
1172195	stekit	0.01	0.07	0.17	0.69	0.03
8871502	Lettore_8871502	0.17	0.35	0.2	0.2	0.05
2450466	Lettore_2450466	0.04	0.05	0.55	0.27	0.07
9078562	AIATTA	0.08	0.1	0.23	0.27	0.29
228781	Hunafloi	0.16	0.22	0.17	0.3	0.13
9359023	Fry	0.42	0.14	0.14	0	0.28
3666731	gorini	0.1	0.12	0.36	0.37	0.02
2738843	giannitr82	0.07	0.14	0.21	0.35	0.21
10007311	Lettore_10007311	0.09	0.09	0.72	0	0.09
2782253	mgrazia	0.23	0.2	0.22	0.25	0.08
5431923	Bob_Go	0.12	0.03	0.38	0.41	0.04
8377084	Cucolino	0.04	0.14	0.23	0.47	0.1
9303629	MauroKefa	0.19	0.28	0.33	0.1	0.08
9800865	Lettore_9800865	0.15	0.14	0.31	0.26	0.11
10284634	Lettore_10284634	0.06	0.5	0.16	0.16	0.09
9248392	Mame47	0.25	0.09	0.28	0.27	0.08
5248124	pensionato47	0.08	0.1	0.35	0.41	0.04
2010334	scarlet11	0.02	0.03	0.54	0.36	0.03
9748383	4hero	0.07	0.01	0.55	0.29	0.07
5709620	pazuzu001	0.07	0.28	0.26	0.23	0.14
9203314	Lettore_9203314	0.06	0.03	0.73	0.13	0.03
2195885	dicio67	0.05	0.14	0.61	0.15	0.02
9039853	Lettore_9039853	0.1	0.23	0.14	0.3	0.21
9530282	rosacanina	0.04	0.22	0.61	0.08	0.02
91418	Crestadellonda	0.24	0.08	0.44	0.08	0.16
8732534	marimex	0.21	0.02	0.39	0.12	0.24
10391701	ELCONDOR	0.2	0	0.66	0	0.13
8830257	EnricoSanJust	0.15	0.25	0.3	0.1	0.2
7763864	Lettore_7763864	0.2	0.07	0.48	0.22	0.01
5253019	brizzz	0.07	0	0.61	0.15	0.15
5426932	giuscur	0.01	0.12	0.67	0.13	0.06
7792656	guglielmo-maria	0.08	0.16	0.25	0.33	0.16
2032002	cesarem57	0.12	0.16	0.33	0.19	0.17
9827522	luigir	0.31	0.09	0.4	0.13	0.04
2849034	ciantoni	0.25	0	0.5	0	0.25
2952998	Tigrino4	0.04	0.25	0.4	0.18	0.11
205421	Sportster1200	0.21	0.11	0.2	0.37	0.1
2070424	DieHard78	0.17	0.12	0.38	0.26	0.04
9055321	Ftz	0.1	0.23	0.37	0.25	0.02
5211228	XXL	0.15	0.12	0.36	0.25	0.1
3436564	anfre63	0.16	0.2	0.27	0.16	0.18
871937	Lettore_871937	0.11	0.25	0.2	0.26	0.14
333420	pier_45	0.14	0.02	0.41	0.23	0.17
7930377	pianotorre	0.01	0.1	0.65	0.16	0.06
1344222	lem31	0.12	0.08	0.59	0.19	0.01
2758347	HiLucas	0.12	0.27	0.27	0.22	0.1
2845200	Lettore_2845200	0.24	0.14	0.08	0.12	0.39
8112623	aGhostIsBorn	0.28	0.14	0.19	0.28	0.09
310135	savonese	0.12	0.11	0.3	0.31	0.14
2451495	enniga	0.26	0.14	0.18	0.16	0.24
3043202	Lettore_3043202	0.11	0.66	0.11	0	0.11
2869383	proteus	0.37	0.06	0.05	0.05	0.45
3696759	8emezzo	0.12	0.17	0.31	0.35	0.02
2798590	Lettore_2798590	0.39	0.14	0.18	0.19	0.07
2811396	Instant_Karma	0.08	0.04	0.52	0.32	0.04
3671731	Lettore_3671731	0.09	0.19	0.48	0.12	0.09
9305768	Bobsarto	0.05	0.35	0.12	0.3	0.16
1833956	ciobin	0.26	0.04	0.21	0.43	0.04
2226036	harvey	0.12	0.16	0.35	0.16	0.19
9352568	Lettore_9352568	0.13	0.23	0.21	0.32	0.09
2934876	BBUBJOE	0.42	0	0.14	0.28	0.14
2691916	dragon7	0.02	0.25	0.38	0.28	0.05
10397410	arex75	0.36	0.15	0	0.21	0.26
9852074	Lettore_9852074	0.17	0.23	0.23	0.11	0.23
7999061	Andrea.Mauri	0.18	0	0.45	0.27	0.09
10120334	Lettore_10120334	0.04	0.18	0.24	0.5	0.01
5348327	Ilibon73	0.07	0.4	0.25	0.15	0.1
8775382	bugbear	0.12	0.09	0.15	0.5	0.12
2116976	Lettore_2116976	0.08	0.12	0.41	0.27	0.09
5353370	brunogiuncato	0.09	0.05	0.6	0.22	0.02
8885196	robertog69	0.03	0.2	0.42	0.27	0.05
2006247	Lettore_2006247	0.3	0	0.2	0.2	0.3
2824324	Lettore_2824324	0.12	0.18	0.32	0.17	0.17
3354865	forele7p9RH	0.11	0.05	0.38	0.22	0.22
10287970	Rebora	0.12	0.21	0.4	0.11	0.14
2414181	gianca46	0.04	0.04	0.63	0.21	0.06
9230955	Lettore_9230955	0.13	0.03	0.39	0.35	0.07
2701173	longonsardo	0.4	0.17	0.16	0.18	0.06
10145564	grsfnbt	0.08	0.05	0.32	0.41	0.11
7816203	Big_mancio_strikes_again	0.05	0.25	0.32	0.28	0.08
7969482	Lettore_7969482	0.2	0.1	0.3	0.2	0.2
8006276	Spettatore	0.02	0.35	0.29	0.07	0.25
5130084	macuve	0.14	0.04	0.61	0.09	0.09
8086655	renatoslt815	0.05	0.06	0.62	0.23	0.03
5507352	Patri19	0.22	0.28	0.21	0.11	0.17
1659551	Lettore_1659551	0.3	0	0.3	0.3	0.1
2851922	Lettore_2851922	0.05	0.05	0.55	0.2	0.11
5109057	Lettore_5109057	0.05	0.17	0.58	0.11	0.05
9062201	Lettore_9062201	0.03	0.06	0.69	0.17	0.02
9242230	PLB	0.02	0.16	0.56	0.13	0.1
2787301	giasoricci	0.29	0.04	0.15	0.45	0.05
9074124	Vispateresa	0.04	0.04	0.72	0.08	0.1
415044	alfonso48	0.17	0.15	0.19	0.22	0.24
5688889	grace_57	0.01	0.29	0.18	0.16	0.34
5430801	davbaz	0.05	0.15	0.4	0.35	0.05
1776923	Sissy0584	0.21	0.27	0.23	0.17	0.1
9434344	gn60	0.04	0.12	0.37	0.41	0.04
3623259	beriosca2001	0.04	0.04	0.61	0.25	0.05
8136944	Lettore_8136944	0.25	0.11	0.07	0.29	0.25
3212955	ruth66	0.18	0.32	0.26	0.16	0.08
2086559	subferd	0.26	0.11	0.1	0.39	0.11
5996502	Lettore_5996502	0.04	0.29	0.4	0.22	0.02
2932256	Giosol	0.28	0.14	0.28	0.21	0.07
2808843	Lemans3	0.05	0	0.42	0.42	0.1
5425106	contessina	0.15	0.14	0.17	0.07	0.45
9190532	Lettore_9190532	0.03	0.02	0.83	0.06	0.04
9098036	lett012	0.25	0	0.5	0	0.25
2765657	Lettore_2765657	0.12	0.05	0.47	0.23	0.1
1763978	Falcoblu	0.01	0.17	0.71	0.03	0.04
9131375	Lettore_9131375	0.06	0.08	0.55	0.06	0.24
9600564	Lettore_9600564	0.18	0.09	0.45	0.09	0.18
9512008	prodottinotevoli	0.05	0.17	0.47	0.14	0.15
2325878	teak64	0.09	0.45	0.09	0.09	0.27
1835269	triboulet	0.18	0.08	0.48	0.1	0.14
1773977	marcelobranko	0.42	0.09	0.26	0.15	0.05
1920723	sandros	0.13	0.13	0.42	0.19	0.1
2829895	Lettore_2178396	0.02	0.13	0.66	0.13	0.04
895093	Lettore_895093	0.26	0.02	0.15	0.52	0.02
9063105	tartinavelenosa	0.04	0.03	0.33	0.56	0.01
2930003	giorgio.314	0.39	0.17	0.01	0.14	0.27
2037192	gioannino	0.04	0.05	0.56	0.18	0.15
816735	Wolf79	0.15	0.15	0.23	0.28	0.17
9061819	Lettore_9061819	0.12	0.18	0.32	0.24	0.12
10148740	giolio	0.08	0.15	0.06	0.66	0.03
2702839	Lettore_2702839	0.2	0.1	0.2	0.3	0.2
2722302	freedom52	0.05	0.05	0.73	0	0.15
3066336	G.Max910	0.07	0.13	0.48	0.26	0.03
9802527	Lettore_9802527	0.15	0.07	0.22	0.35	0.18
8728945	massimilianoj	0.13	0.1	0.43	0.26	0.05
8085813	Europa2012	0.04	0.04	0.25	0.35	0.29
8993995	burpees	0.02	0.04	0.43	0.43	0.06
9067107	Lettore_9067107	0.04	0.5	0.32	0.06	0.04
462424	auriemf	0.08	0.21	0.21	0.31	0.17
9069766	Lettore_9069766	0.03	0	0.51	0.43	0.01
616779	franco7pier	0.01	0.04	0.62	0.09	0.21
9515417	Lettore_9515417	0.11	0.05	0.35	0.41	0.05
9387137	Lettore_9387137	0.5	0	0	0	0.5
9064966	maxall	0.05	0.04	0.59	0.26	0.04
5725611	leonin	0.16	0.05	0.14	0.55	0.07
9321302	Lettore_9321302	0.08	0.04	0.55	0.2	0.11
3713890	sagogiam	0.04	0.14	0.38	0.19	0.22
1971303	Lettore_1971303	0.01	0.4	0.21	0.27	0.09
323410	WFTEW	0.17	0.07	0.41	0.23	0.1
8960662	yorrkshire22	0.13	0.13	0.31	0.3	0.11
2820706	dado363	0.25	0.35	0.1	0.05	0.25
1873809	lozingarellotascabile	0.03	0.22	0.45	0.14	0.13
7811613	francescamanimali	0.04	0.18	0.4	0.22	0.13
2941478	Lettore_21052	0.16	0	0.33	0.33	0.16
8384476	MaMa	0.11	0.03	0.39	0.42	0.03
3555233	Wewelsburg	0.18	0.04	0.2	0.54	0.02
2837739	comick	0.23	0.23	0.2	0.16	0.16
9352320	Renesol	0.05	0.17	0.28	0.34	0.14
1921690	mimmo24	0.19	0.25	0.23	0.15	0.15
9663030	lettore1955	0.03	0.12	0.32	0.47	0.03
10013692	Quix	0.03	0.07	0.11	0.46	0.3
8765501	Lettore_8765501	0.08	0.02	0.75	0.08	0.04
8867268	Sagittary73	0.16	0.2	0.12	0.45	0.04
1973954	Lettore_1973954	0.07	0.27	0.21	0.24	0.18
5430671	belgil	0.2	0.36	0.28	0.04	0.12
9389779	Lettore_9389779	0.1	0.18	0.51	0.08	0.1
1701921	Principe1981	0.04	0.14	0.26	0.39	0.14
2852151	GINOLIVIO	0.16	0.08	0.33	0.16	0.25
1421568	Lettore_1421568	0.2	0	0.2	0.2	0.4
9681935	Lettore_9681935	0.13	0.09	0.22	0.31	0.22
9039228	Pogues	0.14	0.07	0.21	0.07	0.5
5225128	crudeliademon	0.13	0.26	0.29	0.19	0.11
9353974	Dado868	0.03	0.09	0.39	0.36	0.12
1001112	MattRabb	0.13	0.07	0.33	0.29	0.15
8996581	evitarelosprecodienergie	0.13	0.21	0.08	0.52	0.04
5141009	gaetano100	0.11	0	0.44	0.33	0.11
8887159	Hobbit799	0.1	0.07	0.6	0.16	0.05
5418744	Lettore_5418744	0.35	0.19	0.19	0.21	0.04
1874303	democrito	0.11	0.18	0.1	0.46	0.13
6029242	Lettore_6029242	0.14	0.28	0.16	0.12	0.3
5279641	ursus58	0.13	0.12	0.46	0.16	0.11
2019925	settedinove	0.05	0.05	0.51	0.21	0.16
9092959	Mr.Goto	0.1	0.3	0.35	0.05	0.2
5714712	corsera1	0.11	0.02	0.65	0.11	0.09
2924746	stregatto	0.05	0.17	0.64	0.08	0.04
9746484	litovio	0.07	0.07	0.42	0.35	0.07
9442566	AlSok	0.11	0.11	0.44	0.22	0.11
8696948	Lettore_8696948	0.2	0.1	0.11	0.08	0.48
5664159	Lettore_5664159	0.08	0.13	0.36	0.11	0.3
